,CameraID,ImageLink,Time,Longitude,LinkID,Latitude
23,2701,https://drive.google.com/uc?id=1HcYTDYZcCbwLJ7GkMODYzLszNPlRzDr3&export=download,2024-04-15T17:17:10.285329,103.7716543,103040055,1.447023728
24,2702,https://drive.google.com/uc?id=1pKgU09JJKLnSORWlZb_xZuFDlnBRUotT&export=download,2024-04-15T17:17:10.285329,103.7683397,107001136,1.445554109
25,2703,https://drive.google.com/uc?id=1UpJ0tXQeacLs-96M2FvhTC2T6tVqOjEH&export=download,2024-04-15T17:17:10.285329,103.791033581325,103116220,1.35047790791386
26,2704,https://drive.google.com/uc?id=1-btJURAZz_GGUtzM7yE49XlSJosQPeiq&export=download,2024-04-15T17:17:10.285329,103.769311,103066670,1.429588536
27,2705,https://drive.google.com/uc?id=16BsVxGY5QiQgOQGsKYlOQn33jv4FMFf4&export=download,2024-04-15T17:17:10.285329,103.7794698,104004372,1.36728572
28,2706,https://drive.google.com/uc?id=1arGRazVdR5p-zoADPJVxG5g1SZoCMkxI&export=download,2024-04-15T17:17:10.285329,103.771168,103104538,1.414142
29,2707,https://drive.google.com/uc?id=1AtZuhZZgE3PQCJJdcWywR2dYmioS8iuZ&export=download,2024-04-15T17:17:10.285329,103.774247,103103867,1.3983
30,2708,https://drive.google.com/uc?id=1cu3cUavG0Fgsrd8t8p-ZkncDkzNRCLdX&export=download,2024-04-15T17:17:10.285329,103.7747,103104639,1.3865
31,3702,https://drive.google.com/uc?id=1EUFz9zT_bF1Zm5MWac46F78MtvMlVvyp&export=download,2024-04-15T17:17:10.285329,103.98032,103065438,1.33831
32,3704,https://drive.google.com/uc?id=1W8YMsdcZO9_bYuwXAX7muLxf5T_x1-mp&export=download,2024-04-15T17:17:10.285329,103.880314665981,107002300,1.2958550156561
33,3705,https://drive.google.com/uc?id=14am1HV4MDKLzvhldSEk1Rjws_aWmvqhN&export=download,2024-04-15T17:17:10.285329,103.97383,103095272,1.32743
34,3793,https://drive.google.com/uc?id=1vQxq1en8nLyBDMHKF6D0nu19GAUh7kEG&export=download,2024-04-15T17:17:10.285329,103.9350504,103065063,1.309330837
35,3795,https://drive.google.com/uc?id=1diywo46tcdOv5hXUSZydgYdkljjJuYIg&export=download,2024-04-15T17:17:10.285329,103.910596320237,103075743,1.30145145166066
36,3796,https://drive.google.com/uc?id=1gYk73DuBpMOEJHk78EJkkxDXESQyOmjs&export=download,2024-04-15T17:17:10.285329,103.8983019,103017996,1.297512569
37,3797,https://drive.google.com/uc?id=1dR75j9IN17fbGFtqyy1uH0e7e6K8RWO_&export=download,2024-04-15T17:17:10.285329,103.885283049309,103076874,1.29565733262976
38,3798,https://drive.google.com/uc?id=1_ShxSUeKvWFK_38kuPQRqQXkURZ2joQo&export=download,2024-04-15T17:17:10.285329,103.8615987,103008544,1.29158484
39,4701,https://drive.google.com/uc?id=1giMJPwVvJpihaTUttB8nnjx5NP5_zXs_&export=download,2024-04-15T17:17:10.285329,103.79633,103102451,1.2871
40,4702,https://drive.google.com/uc?id=1glN9gfUliseBDxnNgfXIfpeKxDUsuAoP&export=download,2024-04-15T17:17:10.285329,103.8324,106004424,1.27237
41,4703,https://drive.google.com/uc?id=1vOZYTXfG52dTDKnDSUgjmZeWB1sKNuFH&export=download,2024-04-15T17:17:10.285329,103.6350413,106000290,1.348697862
42,4704,https://drive.google.com/uc?id=1kK2wTGwVZCohmcwTxx2MbL1fqztT2Jhe&export=download,2024-04-15T17:17:10.285329,103.82375,103075555,1.27877
43,4705,https://drive.google.com/uc?id=1zsCmsT5DE_vVZh0QrjQS6cFecGL9Hehy&export=download,2024-04-15T17:17:10.285329,103.73028,104003711,1.32618
44,4706,https://drive.google.com/uc?id=1lSnKvjqCEDdlWbBGc7sfw0zx68MBnitt&export=download,2024-04-15T17:17:10.285329,103.78205,103055426,1.29792
45,4707,https://drive.google.com/uc?id=1_b1DIt7lOh8R8B6ZLo6JznjIbtGUHLEG&export=download,2024-04-15T17:17:10.285329,103.652700847056,103106416,1.33344648135658
46,4708,https://drive.google.com/uc?id=1EEp2jpLQGV2RbPU28EeHLYDa4UbPq9M0&export=download,2024-04-15T17:17:10.285329,103.7799,103103591,1.29939
47,4709,https://drive.google.com/uc?id=18V17-V22cxjDgnwbb4LZbOmTy4DT7BJE&export=download,2024-04-15T17:17:10.285329,103.763002,103067426,1.312019
48,4710,https://drive.google.com/uc?id=1f_4cC8Rha4r6YdYfdxOx2GKsye7yln-W&export=download,2024-04-15T17:17:10.285329,103.75273,103103758,1.32153
49,4712,https://drive.google.com/uc?id=127uFXFb2cqfHHOKxF0h-sAkGxcvTa2p3&export=download,2024-04-15T17:17:10.285329,103.6439134,103089656,1.341244001
50,4713,https://drive.google.com/uc?id=1HLby0S0pUvWHxA_uqaMJuAcFFb-u53-i&export=download,2024-04-15T17:17:10.285329,103.6366955,103089612,1.347645829
51,4714,https://drive.google.com/uc?id=1rbPQNNdrKd48HStk4sxlGISHniUTsZRf&export=download,2024-04-15T17:17:10.285329,103.76438,103105575,1.31023
52,4716,https://drive.google.com/uc?id=1utEt3DLh-LnZ_bhZEvSwq1BkmMhDoeyl&export=download,2024-04-15T17:17:10.285329,103.67453,103089660,1.32227
53,4798,https://drive.google.com/uc?id=1q51cMsS3nH0aHSYxraBQ8sBqIvDP1Zfv&export=download,2024-04-15T17:17:10.285329,103.823611110166,104004491,1.25999999687243
54,4799,https://drive.google.com/uc?id=1_p83QI3t6iu1N8kW_Vl5lT-ozzdVmZ34&export=download,2024-04-15T17:17:10.285329,103.823888890049,104004491,1.26027777363278
55,5794,https://drive.google.com/uc?id=1vvpQtaSd5a4UnipalBQHeIdcwj0KQ2dG&export=download,2024-04-15T17:17:10.285329,103.9168616,103110450,1.3309693
56,5795,https://drive.google.com/uc?id=1Qh1bK8dRnAgZX1SM3InRfPDlIxXGCzpM&export=download,2024-04-15T17:17:10.285329,103.905625,103057506,1.326024822
57,5797,https://drive.google.com/uc?id=1sR0jAxuUIVErnlgP3-wKI7MzO9-OxLfI&export=download,2024-04-15T17:17:10.285329,103.8910793,104006994,1.322875288
58,5798,https://drive.google.com/uc?id=10gVGh2Lwj1R1Up1l5IyOXpno5toDdtL9&export=download,2024-04-15T17:17:10.285329,103.877174116489,108002950,1.32036078126842
59,5799,https://drive.google.com/uc?id=1us77CC2nEXQ--MyuDCq60QFei-IBmO6U&export=download,2024-04-15T17:17:10.285329,103.8685191,103062236,1.328171608
60,6701,https://drive.google.com/uc?id=1Q3R6Ap_v7X_l1BYUklWDpK1YuXo7iHK1&export=download,2024-04-15T17:17:10.285329,103.858222,104005476,1.329334
61,6703,https://drive.google.com/uc?id=12R4h2jYNtWAoRxgleTUn2SjYgr5v_iFx&export=download,2024-04-15T17:17:10.285329,103.84121,104006156,1.328899
62,6704,https://drive.google.com/uc?id=1zjvO-h7HjKbrJREy_CwGs2lJmKOwWiW0&export=download,2024-04-15T17:17:10.285329,103.826857295633,103038190,1.32657403632366
63,6705,https://drive.google.com/uc?id=1DxoT4lnJlSSyFNXjgATCOUWMLXSjw_20&export=download,2024-04-15T17:17:10.285329,103.81768,108001532,1.332124
64,6706,https://drive.google.com/uc?id=16_eeG5W8JkQdwx_rR2bNKW3C08-H3r26&export=download,2024-04-15T17:17:10.285329,103.7952799,103092409,1.349428893
65,6708,https://drive.google.com/uc?id=1Wu48jJztPOohMzRO134rJtEJUo3tBGNU&export=download,2024-04-15T17:17:10.285329,103.69016,103068392,1.345996
66,6710,https://drive.google.com/uc?id=1neUjDFbU2wD6pQedO6MZfI78w40UIfx5&export=download,2024-04-15T17:17:10.285329,103.78577,103105814,1.344205
67,6711,https://drive.google.com/uc?id=1HQyQYJgPJvZJL-JnfDLgOJkiCtb3TeVw&export=download,2024-04-15T17:17:10.285329,103.977827,103102443,1.33771
68,6712,https://drive.google.com/uc?id=1EDi7Ubplqe-uuQHOkjS-9bXGuom2ZwNt&export=download,2024-04-15T17:17:10.285329,103.770278,103046839,1.332691
69,6713,https://drive.google.com/uc?id=1olQbQ6KjtvSY9jrtnKRRBJWFr7TKwlaI&export=download,2024-04-15T17:17:10.285329,103.945652,103102420,1.340298
70,6714,https://drive.google.com/uc?id=1jxdHS7oEQEbHFw3d3wvi9apgEnhOS1K8&export=download,2024-04-15T17:17:10.285329,103.703341,103066964,1.361742
71,6715,https://drive.google.com/uc?id=1W5UzZZ0_RT8J93dVrtkt-7qn0t0Sj4NK&export=download,2024-04-15T17:17:10.285329,103.716071,103042174,1.356299
72,6716,https://drive.google.com/uc?id=1tj-kzvku_cyx6DyA1FeofnCoPs6ZBDWJ&export=download,2024-04-15T17:17:10.285329,103.6635051,103114919,1.322893
73,7791,https://drive.google.com/uc?id=1FbaB95AHnLzBp8w7DG9OFcMbpQN0pIEh&export=download,2024-04-15T17:17:10.285329,103.963782,106004852,1.354245
74,7793,https://drive.google.com/uc?id=1wIW9mWHdcWXqNg9wZ3VJrluDsCeDXwYe&export=download,2024-04-15T17:17:10.285329,103.92946983,103063616,1.37704704
75,7794,https://drive.google.com/uc?id=1GNDpOUGTu1n_FmSmUFRWnrWvvMtJNj-l&export=download,2024-04-15T17:17:10.285329,103.92009174,103107240,1.37988658
76,7795,https://drive.google.com/uc?id=1ocTywwrGXIUJhqg75-aL7cEawNP5k7om&export=download,2024-04-15T17:17:10.285329,103.91585701,103061402,1.38432741
77,7796,https://drive.google.com/uc?id=1JQN7biyCLurAu2aR4OnY3bER7rfLqYPM&export=download,2024-04-15T17:17:10.285329,103.90515712,103056891,1.39559294
78,7797,https://drive.google.com/uc?id=1m7GxlDJ0ekuC3Es9Y6HzY-yccc0vAKq1&export=download,2024-04-15T17:17:10.285329,103.85702534,115000528,1.40002575
79,7798,https://drive.google.com/uc?id=1cvhiAk1Ap_0vmKSkIRN6k3XM6ngUGLfb&export=download,2024-04-15T17:17:10.285329,103.85400467,103063435,1.39748842
80,8701,https://drive.google.com/uc?id=1RyxmChi0IoBRmkudoT_W8KB_X9RcOCl5&export=download,2024-04-15T17:17:10.285329,103.74143,103087571,1.38647
81,8702,https://drive.google.com/uc?id=173MmipbBRInSzmTi8dr3nl3dRWjUAp2Q&export=download,2024-04-15T17:17:10.285329,103.7717,103045528,1.39059
82,8704,https://drive.google.com/uc?id=1RC00aZOofsc-CMcoGXywi2d7lAFBCXgA&export=download,2024-04-15T17:17:10.285329,103.74843,103104378,1.3899
83,8706,https://drive.google.com/uc?id=1NEVUtKqIAgpZOSMnzGC3in7VSIFm2E0B&export=download,2024-04-15T17:17:10.285329,103.70899,109002188,1.3664
84,9701,https://drive.google.com/uc?id=1JMldCyPFY-yLX0V5YL77Y4zKsoyLXhRQ&export=download,2024-04-15T17:17:10.285329,103.83474601,103024284,1.39466333
85,9702,https://drive.google.com/uc?id=1WLLCmOhNV85byjMTmnKGavj28823vcvp&export=download,2024-04-15T17:17:10.285329,103.81797086,103104227,1.39474081
86,9703,https://drive.google.com/uc?id=1TulC8o1wr3gN-TNi1Gg6pPNQcdPiDuUx&export=download,2024-04-15T17:17:10.285329,103.773005,106003820,1.422857
87,9704,https://drive.google.com/uc?id=1Wo-pCPFqCYfuo1tQgDUldF0TbqM-gMN-&export=download,2024-04-15T17:17:10.285329,103.79542062,104006714,1.42214311
88,9705,https://drive.google.com/uc?id=11vAziqqjnxNyYmo8lmTaz3Dy2ISSos-m&export=download,2024-04-15T17:17:10.285329,103.78716637,103104543,1.42627712
89,9706,https://drive.google.com/uc?id=11_V_8LMFzRPJ-cQaK3A_5Rr8ex5RXMgH&export=download,2024-04-15T17:17:10.285329,103.80642712,107001443,1.41270056
